GID,SIFRA_KO,BROJ,POVRSINA
"2961","316580","1917",193.000000000000000
"2962","316580",765/1,645.000000000000000
"2963","316580","1915",304.000000000000000
"2964","316580","1122",2668.000000000000000
"2965","316580","1136",987.000000000000000
"2966","316580","1457",18827.000000000000000
"2967","316580","1523",521.000000000000000
"2968","316580",2/11,521.000000000000000
"2969","316580",188/2,326.000000000000000
"2970","316580",1492/2,183.000000000000000
"2971","316580",287/3,5496.000000000000000
"2972","316580",2/5,10.000000000000000
"2973","316580","1453",667.000000000000000
"2974","316580","1148",4399.000000000000000
"2975","316580",1515/1,4489.000000000000000
"2976","316580",1454/2,71.000000000000000
"2977","316580",1454/3,442.000000000000000
"2978","316580","843",11976.000000000000000
"2979","316580","1452",389.000000000000000
"2980","316580",197/1,3488.000000000000000
"2981","316580",31/16,571.000000000000000
"2982","316580",883/9,6.000000000000000
"2983","316580",76/1,67.000000000000000
"2984","316580",66/1,546.000000000000000
"2985","316580",73/3,214.000000000000000
"2986","316580","909",1046.000000000000000
"2987","316580","1084",1105.000000000000000
"2988","316580","1094",206.000000000000000
"2989","316580","1096",190.000000000000000
"2990","316580","1082",3100.000000000000000
"2991","316580","1077",559.000000000000000
"2992","316580","56",791.000000000000000
"2993","316580",59/2,2295.000000000000000
"2994","316580",59/1,1216.000000000000000
"2995","316580",144/4,764.000000000000000
"2996","316580","422",502.000000000000000
"2997","316580","462",17769.000000000000000
"2998","316580",425/3,454.000000000000000
"2999","316580",429/1,10892.000000000000000
"3000","316580","430",3033.000000000000000
"3001","316580","431",6226.000000000000000
"3002","316580","473",11589.000000000000000
"3003","316580","486",419.000000000000000
"3004","316580","484",5151.000000000000000
"3005","316580","474",16700.000000000000000
"3006","316580",212/2,242.000000000000000
"3007","316580",212/5,355.000000000000000
"3008","316580",278/7,1435.000000000000000
"3009","316580","261",2442.000000000000000
"3010","316580",1895/1,716.000000000000000
"3011","316580","1893",340.000000000000000
"3012","316580","1891",716.000000000000000
"3013","316580","1890",502.000000000000000
"3014","316580","1887",600.000000000000000
"3015","316580","1886",1272.000000000000000
"3016","316580",259/18,583.000000000000000
"3017","316580",278/9,2240.000000000000000
"3018","316580",270/1,424.000000000000000
"3019","316580","747",1369.000000000000000
"3020","316580","1449",1038.000000000000000
"3021","316580",196/5,431.000000000000000
"3022","316580",196/1,6010.000000000000000
"3023","316580",32/5,4039.000000000000000
"3024","316580",31/19,2352.000000000000000
"3025","316580",32/18,1509.000000000000000
"3026","316580","1195",1067.000000000000000
"3027","316580","1108",778.000000000000000
"3028","316580",144/3,310.000000000000000
"3029","316580",145/2,90.000000000000000
"3030","316580","653",715.000000000000000
"3031","316580","632",508.000000000000000
"3032","316580",73/4,22.000000000000000
"3033","316580",64/2,581.000000000000000
"3034","316580","908",875.000000000000000
"3035","316580",72/4,561.000000000000000
"3036","316580","896",789.000000000000000
"3037","316580",74/2,158.000000000000000
"3038","316580",630/5,1218.000000000000000
"3039","316580",1069/5,1031.000000000000000
"3040","316580",74/1,297.000000000000000
"3041","316580",73/1,254.000000000000000
"3042","316580",144/1,67.000000000000000
"3043","316580","1091",242.000000000000000
"3044","316580","1097",150.000000000000000
"3045","316580","1092",62.000000000000000
"3046","316580","1093",121.000000000000000
"3047","316580",492/1,9276.000000000000000
"3048","316580","522",967.000000000000000
"3049","316580","471",5293.000000000000000
"3050","316580","477",762.000000000000000
"3051","316580","496",672.000000000000000
"3052","316580","572",276.000000000000000
"3053","316580",570/3,109.000000000000000
"3054","316580","568",6494.000000000000000
"3055","316580","1012",4091.000000000000000
"3056","316580",1023/1,1094.000000000000000
"3057","316580","500",845.000000000000000
"3058","316580","553",365.000000000000000
"3059","316580","541",609.000000000000000
"3060","316580","561",214.000000000000000
"3061","316580","524",6988.000000000000000
"3062","316580","551",823.000000000000000
"3063","316580","1486",272.000000000000000
"3064","316580","272",275.000000000000000
"3065","316580","271",198.000000000000000
"3066","316580","1143",404.000000000000000
"3067","316580",270/2,122.000000000000000
"3068","316580",212/7,436.000000000000000
"3069","316580",212/4,371.000000000000000
"3070","316580",212/3,594.000000000000000
"3071","316580","0002",336.000000000000000
"3072","316580","1898",414.000000000000000
"3073","316580","1897",381.000000000000000
"3074","316580","1488",1060.000000000000000
"3075","316580",281/21,35.000000000000000
"3076","316580",281/13,36.000000000000000
"3077","316580",278/5,1402.000000000000000
"3078","316580","53",3666.000000000000000
"3079","316580",148/4,6.000000000000000
"3080","316580",148/1,746.000000000000000
"3081","316580",151/1,1058.000000000000000
"3082","316580",1174/2,852.000000000000000
"3083","316580",1174/5,79.000000000000000
"3084","316580",150/3,88.000000000000000
"3085","316580",153/3,93.000000000000000
"3086","316580",151/10,47.000000000000000
"3087","316580",151/3,996.000000000000000
"3088","316580",151/4,700.000000000000000
"3089","316580",151/9,33.000000000000000
"3090","316580",148/3,59.000000000000000
"3091","316580",157/3,13.000000000000000
"3092","316580",151/7,738.000000000000000
"3093","316580",78/6,1059.000000000000000
"3094","316580",78/7,72.000000000000000
"3095","316580",1175/6,8.000000000000000
"3096","316580",1175/7,73.000000000000000
"3097","316580",77/2,91.000000000000000
"3098","316580",61/2,2846.000000000000000
"3099","316580",61/1,164.000000000000000
"3100","316580",78/8,180.000000000000000
"3101","316580",889/1,1410.000000000000000
"3102","316580",889/2,197.000000000000000
"3103","316580",889/3,164.000000000000000
"3104","316580",74/3,29.000000000000000
"3105","316580",75/3,110.000000000000000
"3106","316580",76/2,161.000000000000000
"3107","316580",78/9,232.000000000000000
"3108","316580",78/10,222.000000000000000
"3109","316580",61/3,670.000000000000000
"3110","316580",139/7,27.000000000000000
"3111","316580",1175/10,83.000000000000000
"3112","316580",1175/11,26.000000000000000
"3113","316580",75/2,121.000000000000000
"3114","316580","513",1346.000000000000000
"3115","316580","502",10103.000000000000000
"3116","316580","511",6755.000000000000000
"3117","316580","514",1129.000000000000000
"3118","316580","493",1637.000000000000000
"3119","316580","713",27.000000000000000
"3120","316580","712",28.000000000000000
"3121","316580","708",721.000000000000000
"3122","316580","706",3239.000000000000000
"3123","316580","709",28.000000000000000
"3124","316580","710",28.000000000000000
"3125","316580","704",730.000000000000000
"3126","316580","317",84.000000000000000
"3127","316580","1135",2406.000000000000000
"3128","316580",21/1,784.000000000000000
"3129","316580",21/2,55.000000000000000
"3130","316580","1141",171.000000000000000
"3131","316580","1130",9521.000000000000000
"3132","316580","1461",2672.000000000000000
"3133","316580","1134",663.000000000000000
"3134","316580",1491/2,2244.000000000000000
"3135","316580",883/1,3906.000000000000000
"3136","316580",883/17,43.000000000000000
"3137","316580",151/6,273.000000000000000
"3138","316580",150/1,372.000000000000000
"3139","316580",1174/8,6.000000000000000
"3140","316580",150/4,15.000000000000000
"3141","316580",149/1,437.000000000000000
"3142","316580","877",600.000000000000000
"3143","316580",154/10,142.000000000000000
"3144","316580",872/1,707.000000000000000
"3145","316580",872/3,346.000000000000000
"3146","316580",872/2,29.000000000000000
"3147","316580",883/3,645.000000000000000
"3148","316580",883/5,1264.000000000000000
"3149","316580","52",474.000000000000000
"3150","316580","913",1024.000000000000000
"3151","316580",77/1,102.000000000000000
"3152","316580",1175/5,96.000000000000000
"3153","316580",76/4,36.000000000000000
"3154","316580",76/3,110.000000000000000
"3155","316580","600",320.000000000000000
"3156","316580","1089",344.000000000000000
"3157","316580","895",606.000000000000000
"3158","316580","1088",214.000000000000000
"3159","316580",1069/1,1443.000000000000000
"3160","316580",630/2,382.000000000000000
"3161","316580",1069/2,1209.000000000000000
"3162","316580","914",992.000000000000000
"3163","316580",134/2,285.000000000000000
"3164","316580",78/5,1052.000000000000000
"3165","316580",79/5,599.000000000000000
"3166","316580",78/3,655.000000000000000
"3167","316580",78/4,772.000000000000000
"3168","316580",1069/3,1229.000000000000000
"3169","316580",79/4,1001.000000000000000
"3170","316580",735/7,82.000000000000000
"3171","316580","319",20.000000000000000
"3172","316580","320",22.000000000000000
"3173","316580",371/1,3780.000000000000000
"3174","316580",599/12,832.000000000000000
"3175","316580","616",7.000000000000000
"3176","316580",613/2,111.000000000000000
"3177","316580",613/5,111.000000000000000
"3178","316580",613/3,111.000000000000000
"3179","316580",613/4,41.000000000000000
"3180","316580","667",746.000000000000000
"3181","316580","669",27.000000000000000
"3182","316580","664",734.000000000000000
"3183","316580","666",28.000000000000000
"3184","316580","668",26.000000000000000
"3185","316580","665",29.000000000000000
"3186","316580","663",28.000000000000000
"3187","316580","662",29.000000000000000
"3188","316580","657",28.000000000000000
"3189","316580","656",28.000000000000000
"3190","316580","654",28.000000000000000
"3191","316580","627",243.000000000000000
"3192","316580","628",234.000000000000000
"3193","316580",278/10,868.000000000000000
"3194","316580","280",1878.000000000000000
"3195","316580","1894",524.000000000000000
"3196","316580",281/1,3103.000000000000000
"3197","316580",281/34,21.000000000000000
"3198","316580",281/23,60.000000000000000
"3199","316580","1896",35.000000000000000
"3200","316580",1895/2,1241.000000000000000
"3201","316580",277/1,7585.000000000000000
"3202","316580",277/6,2837.000000000000000
"3203","316580",278/2,3989.000000000000000
"3204","316580","26",335.000000000000000
"3205","316580","1131",1125.000000000000000
"3206","316580","1889",446.000000000000000
"3207","316580",281/14,520.000000000000000
"3208","316580","46",706.000000000000000
"3209","316580",866/3,576.000000000000000
"3210","316580",149/2,170.000000000000000
"3211","316580",150/2,539.000000000000000
"3212","316580",151/8,32.000000000000000
"3213","316580",866/9,1140.000000000000000
"3214","316580",867/2,144.000000000000000
"3215","316580",867/1,2010.000000000000000
"3216","316580","878",176.000000000000000
"3217","316580",866/11,87.000000000000000
"3218","316580",866/4,185.000000000000000
"3219","316580","880",62.000000000000000
"3220","316580",883/26,588.000000000000000
"3221","316580",866/10,74.000000000000000
"3222","316580",866/12,241.000000000000000
"3223","316580",79/3,1129.000000000000000
"3224","316580",79/11,218.000000000000000
"3225","316580",79/1,577.000000000000000
"3226","316580","85",222.000000000000000
"3227","316580","84",19.000000000000000
"3228","316580","83",288.000000000000000
"3229","316580","892",592.000000000000000
"3230","316580","601",321.000000000000000
"3231","316580","916",1003.000000000000000
"3232","316580",630/9,213.000000000000000
"3233","316580",630/3,443.000000000000000
"3234","316580",135/1,396.000000000000000
"3235","316580",134/1,141.000000000000000
"3236","316580",135/5,27.000000000000000
"3237","316580","1076",392.000000000000000
"3238","316580",1069/6,983.000000000000000
"3239","316580",135/2,77.000000000000000
"3240","316580",135/3,61.000000000000000
"3241","316580","927",1792.000000000000000
"3242","316580","629",230.000000000000000
"3243","316580",649/2,548.000000000000000
"3244","316580","650",471.000000000000000
"3245","316580","829",32.000000000000000
"3246","316580","583",457.000000000000000
"3247","316580",573/6,80.000000000000000
"3248","316580",573/7,97.000000000000000
"3249","316580",587/3,58.000000000000000
"3250","316580",588/2,131.000000000000000
"3251","316580",588/1,235.000000000000000
"3252","316580",587/6,208.000000000000000
"3253","316580",573/9,122.000000000000000
"3254","316580",573/12,108.000000000000000
"3255","316580",573/14,25.000000000000000
"3256","316580","951",253.000000000000000
"3257","316580",570/2,104.000000000000000
"3258","316580",569/2,89.000000000000000
"3259","316580",971/3,107.000000000000000
"3260","316580",971/2,167.000000000000000
"3261","316580",971/4,68.000000000000000
"3262","316580",831/3,79.000000000000000
"3263","316580",831/2,29.000000000000000
"3264","316580","648",777.000000000000000
"3265","316580","1493",1350.000000000000000
"3266","316580",29/5,1163.000000000000000
"3267","316580","28",713.000000000000000
"3268","316580","19",494.000000000000000
"3269","316580",6/1,857.000000000000000
"3270","316580",6/2,28.000000000000000
"3271","316580",7/2,661.000000000000000
"3272","316580",29/10,39.000000000000000
"3273","316580","17",715.000000000000000
"3274","316580","11",1134.000000000000000
"3275","316580",29/20,35.000000000000000
"3276","316580","18",453.000000000000000
"3277","316580",211/1,1891.000000000000000
"3278","316580","1521",949.000000000000000
"3279","316580","1522",1014.000000000000000
"3280","316580",49/1,821.000000000000000
"3281","316580","55",502.000000000000000
"3282","316580","40",17942.000000000000000
"3283","316580","42",51.000000000000000
"3284","316580",175/1,511.000000000000000
"3285","316580",174/2,629.000000000000000
"3286","316580",178/2,2349.000000000000000
"3287","316580",1173/6,49.000000000000000
"3288","316580","1151",744.000000000000000
"3289","316580",178/1,2011.000000000000000
"3290","316580","852",2895.000000000000000
"3291","316580","851",1304.000000000000000
"3292","316580","926",223.000000000000000
"3293","316580","925",1090.000000000000000
"3294","316580","924",834.000000000000000
"3295","316580","82",390.000000000000000
"3296","316580","86",3390.000000000000000
"3297","316580","1087",282.000000000000000
"3298","316580","1085",608.000000000000000
"3299","316580","928",757.000000000000000
"3300","316580","915",934.000000000000000
"3301","316580",630/1,1308.000000000000000
"3302","316580",630/13,209.000000000000000
"3303","316580","81",162.000000000000000
"3342","316580",281/17,94.000000000000000
"3343","316580","1142",335.000000000000000
"3344","316580",8/2,17.000000000000000
"3345","316580",29/19,343.000000000000000
"3346","316580","848",2945.000000000000000
"3347","316580",855/5,255.000000000000000
"3348","316580","173",153.000000000000000
"3349","316580",176/4,83.000000000000000
"3350","316580","315",17314.000000000000000
"3351","316580","300",1889.000000000000000
"3352","316580","1429",1076.000000000000000
"3353","316580","904",992.000000000000000
"3354","316580","910",969.000000000000000
"3355","316580","929",1057.000000000000000
"3356","316580",930/2,95.000000000000000
"3357","316580","1074",238.000000000000000
"3358","316580","87",3709.000000000000000
"3359","316580","1070",269.000000000000000
"3360","316580",1071/1,238.000000000000000
"3361","316580","918",852.000000000000000
"3362","316580","1068",481.000000000000000
"3363","316580","1072",174.000000000000000
"3364","316580","596",313.000000000000000
"3365","316580","595",308.000000000000000
"3366","316580","92",213.000000000000000
"3367","316580","91",228.000000000000000
"3368","316580","90",376.000000000000000
"3369","316580","89",837.000000000000000
"3370","316580","88",414.000000000000000
"3371","316580",790/19,1717.000000000000000
"3372","316580","792",1340.000000000000000
"3373","316580",754/5,697.000000000000000
"3374","316580",796/3,230.000000000000000
"3375","316580",797/2,5722.000000000000000
"3376","316580","834",11.000000000000000
"3377","316580","737",137.000000000000000
"3378","316580","841",656.000000000000000
"3379","316580","839",1350.000000000000000
"3380","316580","801",12937.000000000000000
"3381","316580","800",2693.000000000000000
"3382","316580","1124",3418.000000000000000
"3383","316580","838",8.000000000000000
"3384","316580","842",643.000000000000000
"3385","316580","803",12.000000000000000
"3386","316580","1128",8.000000000000000
"3387","316580",1138/1,722.000000000000000
"3388","316580","885",22.000000000000000
"3389","316580","1079",502.000000000000000
"3390","316580",971/5,149.000000000000000
"3391","316580","939",932.000000000000000
"3392","316580",980/2,20.000000000000000
"3393","316580",980/6,61.000000000000000
"3394","316580","985",349.000000000000000
"3395","316580","837",8.000000000000000
"3396","316580","879",85.000000000000000
"3397","316580",375/2,17.000000000000000
"3398","316580",945/2,5.000000000000000
"3399","316580",971/6,146.000000000000000
"3400","316580","865",12.000000000000000
"3401","316580",608/4,763.000000000000000
"3402","316580",31/3,13.000000000000000
"3403","316580","835",11.000000000000000
"3404","316580","487",5.000000000000000
"3405","316580",299/2,355.000000000000000
"3406","316580","35",304.000000000000000
"3407","316580","1532",1214.000000000000000
"3408","316580","1425",1741.000000000000000
"3409","316580",883/21,275.000000000000000
"3410","316580","1103",105.000000000000000
"3411","316580","1078",758.000000000000000
"3412","316580",947/4,21.000000000000000
"3413","316580",197/2,335.000000000000000
"3414","316580","894",382.000000000000000
"3415","316580","1550",278.000000000000000
"3416","316580",1053/3,105.000000000000000
"3417","316580","363",1475.000000000000000
"3418","316580",143/3,168.000000000000000
"3419","316580",143/4,35.000000000000000
"3420","316580",5/2,5.000000000000000
"3421","316580",1445b,63.000000000000000
"3422","316580","1411",3503.000000000000000
"3423","316580","1410",1335.000000000000000
"3424","316580","1463",15706.000000000000000
"3425","316580","1460",19279.000000000000000
"3426","316580","1450",1213.000000000000000
"3427","316580","1440",119.000000000000000
"3428","316580","1403",1605.000000000000000
"3429","316580","1469",2580.000000000000000
"3430","316580","1485",11427.000000000000000
"3431","316580","1487",5089.000000000000000
"3432","316580","1489",13995.000000000000000
"3433","316580","1428",779.000000000000000
"3434","316580","1427",9016.000000000000000
"3435","316580","1431",144.000000000000000
"3436","316580","1421",34889.000000000000000
"3437","316580","1426",1896.000000000000000
"3438","316580","1444",462.000000000000000
"3439","316580","1458",21130.000000000000000
"3440","316580","1591",798.000000000000000
"3441","316580",1760/2,14.000000000000000
"3442","316580","1648",1899.000000000000000
"3443","316580","1654",574.000000000000000
"3444","316580","1671",1020.000000000000000
"3445","316580","1660",1457.000000000000000
"3446","316580","1705",447.000000000000000
"3447","316580","1704",369.000000000000000
"3448","316580","2031",3554.000000000000000
"3449","316580","1606",749.000000000000000
"3450","316580","1565",30082.000000000000000
"3451","316580","1643",305.000000000000000
"3452","316580",1574/1,654.000000000000000
"3453","316580","1593",78.000000000000000
"3454","316580","1597",331.000000000000000
"3455","316580","1583",566.000000000000000
"3456","316580","1672",1448.000000000000000
"3457","316580","1673",1664.000000000000000
"3458","316580",1590/3,155.000000000000000
"3459","316580",1769/1,68.000000000000000
"3460","316580","1737",554.000000000000000
"3461","316580","1708",990.000000000000000
"3462","316580","1801",646.000000000000000
"3463","316580","1806",724.000000000000000
"3464","316580","1802",701.000000000000000
"3465","316580","1791",702.000000000000000
"3466","316580","1792",704.000000000000000
"3467","316580","1853",339.000000000000000
"3468","316580","1849",1356.000000000000000
"3469","316580","1836",299.000000000000000
"3470","316580","2025",215.000000000000000
"3471","316580","2014",340.000000000000000
"3472","316580","2026",23.000000000000000
"3473","316580","2028",39.000000000000000
"3474","316580","2029",12.000000000000000
"3475","316580",1756/7,59.000000000000000
"3476","316580","2104",421.000000000000000
"3477","316580","2086",1648.000000000000000
"3478","316580","2063",242.000000000000000
"3479","316580",1840/2,29.000000000000000
"3480","316580",2067/4,72.000000000000000
"3481","316580","1549",860.000000000000000
"3482","316580","2012",577.000000000000000
"3483","316580","1553",1086.000000000000000
"3484","316580",212/38,449.000000000000000
"3485","316580","1903",804.000000000000000
"3486","316580","1878",6096.000000000000000
"3487","316580","1867",3281.000000000000000
"3488","316580","1495",467.000000000000000
"3489","316580","1798",699.000000000000000
"3490","316580","1902",4007.000000000000000
"3491","316580","262",1328.000000000000000
"3492","316580","1406",265.000000000000000
"3493","316580","1892",656.000000000000000
"3494","316580","0001",1108.000000000000000
"3495","316580","1121",4247.000000000000000
"3496","316580","1120",6955.000000000000000
"3497","316580","1133",553.000000000000000
"3498","316580",287/4,125.000000000000000
"3499","316580",4/2,276.000000000000000
"3500","316580",31/17,996.000000000000000
"3501","316580","201",2020.000000000000000
"3502","316580",296/3,349.000000000000000
